Name,SMILES,Is_Real,MW,LogP,QED,TPSA,HBD,HBA,RotBonds,Rings
ChemBase-5371,COC(=O)C12C3=C(C(=NO)C=CC3=NO)C(c3ccccc31)c1ccccc12,True,372.3800000000001,3.131400000000002,0.3481886330770734,91.48,2,6,1,6
ChemBase-5372,COC(=O)C1C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)Nc2c(C)c(OC(C)=O)c3c(c2O)C(=O)C(C)=C2OCOC(=C23)C(C)=CC(C)C(O)C(C)C1O,True,753.8420000000002,3.9897200000000033,0.1432458010455391,218.37999999999997,6,13,2,5
ChemBase-5373,O=C1CCC23C=CC(=O)NCCCCNCCCNC(=O)C=Cc4ccc(c2c4)OC3C1,True,437.5400000000001,2.0136999999999996,0.5770952843276699,96.53000000000002,3,5,0,4
ChemBase-5374,CN1CCC2(CC1)SSC1(CCN(C)CC1)S2,True,290.523,2.958400000000001,0.6309652423285055,6.48,0,5,0,3
ChemBase-5375,CCCCCCCNC(C)(C)C(SSSC(c1ccc(Cl)cc1)C(C)(C)NCCCCCCC)c1ccc(Cl)cc1,True,657.9270000000001,12.482599999999982,0.09694257614739551,24.06,2,5,22,2
ChemBase-5376,C[Si](C)(C)N1N=NC2C(=O)N(c3ccccc3)C(=O)C21,True,288.38300000000004,1.8146999999999998,0.6156004978091019,65.34,0,5,2,3
ChemBase-5377,COc1cc(Nc2c3ccccc3nc3ccccc23)ccc1NS(C)(=O)=O.CS(=O)(=O)O,True,489.5750000000002,4.0157000000000025,0.2826438239892686,134.68999999999997,3,7,5,4
ChemBase-5378,COc1ccc(CCN2COc3ccc4ccc(=O)oc4c3C2)cc1OC,True,367.4010000000002,3.2048000000000014,0.6456028233986689,61.14,0,6,5,4
ChemBase-5379,Clc1ccc(CN2COc3c(ccc4cccnc34)C2)cc1Cl,True,345.22900000000016,4.893700000000003,0.660981207968787,25.36,0,3,2,4
ChemBase-5380,Oc1nc2nc(O)nc3nc(O)nc(n1)-n-2-3,True,221.136,-0.8607999999999998,0.4892728848130201,138.09000000000003,3,7,0,3
ChemBase-5381,CCCCCCC.CN1C(=O)CN=C(c2ccc[nH]2)c2cc(Cl)ccc21,True,373.92800000000005,5.458600000000006,0.6948922677658763,48.46,1,2,5,3
ChemBase-5382,N#Cc1cccc(C[PH](c2ccccc2)(c2ccccc2)c2ccccc2)c1,True,379.4430000000001,4.784680000000003,0.4577591734929362,23.79,0,1,5,4
ChemBase-5383,CC(C(=O)O)S(=O)(=O)O.CCc1c2cc(OC)c(OC)cc2cc2c3cc(OC)c(OC)cc3cc[n+]12,True,532.5910000000003,3.6758000000000024,0.15826713975524717,132.69,2,7,7,4
ChemBase-5384,O=[N+]([O-])c1cc(Cl)ccc1S(=O)(=O)c1ccccc1,True,297.719,3.0810000000000013,0.6440677370392074,77.28,0,4,3,2
ChemBase-5385,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O.O=S(=O)(O)O,True,712.7290000000005,-9.548100000000018,0.09862940260627293,427.71000000000004,15,21,9,4
ChemBase-5386,c1ccc(C2=C(c3ccccc3)C23SCCS3)cc1,True,282.43299999999994,4.787300000000003,0.7766503209578741,0.0,0,2,2,4
ChemBase-5387,NCC1OC(OC2C(N)CC(N)C(O)C2O)C(NC(=O)c2ccccc2)C(O)C1O,True,426.4700000000001,-3.6442999999999937,0.23155530586147333,206.53999999999996,8,10,5,3
ChemBase-5388,COc1cc(NC(=O)CC(C)=O)cc2c(C)cc(=O)n(C)c12,True,302.33000000000004,1.7731199999999998,0.8732334848716616,77.4,1,4,4,2
ChemBase-5389,Cc1cc(=O)n(C=CC(=O)O)c2ccccc12,True,229.235,1.8652199999999999,0.799489736227129,59.3,1,2,2,2
ChemBase-5390,CCOC(=O)C=Cn1c(=O)cc(C)c2ccccc21,True,257.289,2.3437200000000002,0.6260814249972118,48.3,0,3,3,2
ChemBase-5391,CC(=O)OCc1cc(=O)n(C)c2c3c4c(cc12)c(C)cc(=O)n4CO3,True,340.3350000000001,1.5748199999999997,0.5225920228667869,79.53000000000002,0,5,2,4
ChemBase-5392,CN(C)N=Nc1ccc(S(N)(=O)=O)cc1,True,228.27699999999996,0.8943000000000002,0.6152556768967078,88.12,1,4,3,1
ChemBase-5393,COc1ccc(C(CC(=O)c2ccc3c(c2)OCO3)C(=O)O)cc1OC,True,358.3460000000001,2.8737000000000004,0.7610209601363945,91.29,1,6,7,3
ChemBase-5394,O=c1ccn2c(n1)OC1C(O)C(CO)OC12,True,226.18800000000002,-1.7451000000000005,0.589765502233582,93.81000000000002,2,6,1,3
ChemBase-5395,CC(C)c1ccc(C(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)cc1,True,454.4780000000002,5.6142000000000065,0.3422227650577435,100.88,2,6,4,5
ChemBase-5396,COS(=O)(=O)OC1(SC)C=C(c2ccccc2)SS1,True,336.481,3.347100000000002,0.6034988772636385,52.60000000000001,0,7,5,2
ChemBase-5397,CCCCCCCC1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=O,True,367.4270000000001,3.131400000000001,0.4087068900486672,116.47,1,6,9,2
ChemBase-5398,O=S(OCC1COS(=O)O1)OCC1COS(=O)O1,True,322.338,-1.4134999999999993,0.5823998188643007,106.59000000000002,0,9,6,2
ChemBase-5399,CCOC(=O)C(C=Nc1ccc(S(N)(=O)=O)cc1)C(=O)OCC,True,342.3730000000001,0.7786999999999998,0.4432477145660004,125.11999999999999,1,7,7,1
ChemBase-5400,O=C(O)CN1C(=O)CN=C(c2ccccn2)c2cc(Cl)ccc21,True,329.7430000000001,2.0035999999999996,0.9332847676906783,82.86,1,4,3,3
ChemBase-5401,C1CN2CCC1C1(C2)SSC2(CN3CCC2CC3)S1.Cl,True,351.00600000000003,3.3802000000000025,0.6158740318960184,6.48,0,5,0,7
ChemBase-5402,CCCCNCCC(SSSC(CCNCCCC)c1ccc(Cl)cc1)c1ccc(Cl)cc1.O=C(O)C(=O)O,True,635.7450000000003,8.520600000000009,0.07299116381894184,98.66000000000001,4,7,18,2
ChemBase-5403,CCCCNC(C)(C)C(SSSC(c1ccco1)C(C)(C)NCCCC)c1ccco1,True,484.7970000000003,8.021200000000007,0.18466503332290912,50.34,2,7,16,2
ChemBase-5404,CN(C)Cc1c[nH]c2c1SC(=Cc1ccccc1)C2=O,True,284.384,3.405800000000002,0.8774945473002954,36.1,1,3,3,3
ChemBase-5405,COc1ccc2c(c1O)C13CCN(C)C(C2)C1CCC1(C3)OCCO1,True,345.4390000000002,2.442,0.8472253599265356,51.16000000000001,1,5,1,5
ChemBase-5406,COc1ccc2c3c1OC1C4(CCC5C(C2)N(CC2CC2)CCC351)OCCO4,True,383.4880000000003,2.887500000000001,0.8027557779227208,40.160000000000004,0,5,3,7
ChemBase-5407,Cc1cscc(C)c1=S,True,156.27499999999998,3.094430000000002,0.5200682515744589,0.0,0,2,0,1
ChemBase-5408,Cc1ccc([S+](c2ccc(C)cc2)c2ccc(C)cc2)cc1,True,305.466,5.707260000000005,0.5438630796675836,0.0,0,0,3,3
ChemBase-5409,CC(=O)N1C(=O)C2(Nc3cccnc3N2)c2ccccc21,True,280.28700000000003,1.6650999999999998,0.7674850911115733,74.33,2,5,0,4
ChemBase-5410,COc1cc2c(ccc3c4cc(OC)c(OC)cc4c[n+](C)c23)cc1O,True,350.39400000000006,3.7021000000000037,0.452102442119858,51.8,1,4,3,4
ChemBase-5411,O=c1ssc2ccccc12,True,168.24200000000002,2.3229999999999995,0.5516425102841611,17.07,0,3,0,2
ChemBase-5412,COc1cc(C=Cc2ccc3ccccc3n2)cc(OC)c1OC,True,321.3760000000001,4.431000000000004,0.6967965410563216,40.58,0,4,5,3
ChemBase-5413,COc1ccc(OC)c(C=Cc2ccc3ccccc3n2)c1,True,291.35,4.422400000000003,0.7126320932342847,31.35,0,3,4,3
ChemBase-5414,COc1ccc(C=Cc2ccc3ccccc3n2)c(OC)c1,True,291.35,4.422400000000004,0.7126320932342847,31.35,0,3,4,3
ChemBase-5415,C(=Cc1ccc2ccccc2n1)c1ccc2c(c1)OCO2,True,275.307,4.133900000000002,0.7042192093336471,31.35,0,3,2,4
ChemBase-5416,c1ccc(P2CCc3[nH]c4ccccc4c3C2)cc1,True,265.296,4.031400000000002,0.6392938726609958,15.79,1,0,1,4
ChemBase-5417,CCCCCCCCCCCCCCCC(=O)OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,True,580.7120000000003,0.6366000000000007,0.07851814938457329,195.6,7,12,20,2
ChemBase-5418,CCCCCCCCCCCCCCC(F)C(=O)OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,True,598.7020000000005,0.5846000000000002,0.0762122090749504,195.6,7,12,20,2
ChemBase-5419,CS(=O)(=O)c1cnnc2ccccc12,True,208.24200000000002,1.0333,0.7019879152693731,59.92,0,4,1,2
ChemBase-5420,COc1cnnc2ccccc12,True,160.176,1.6383999999999999,0.635655260791521,35.010000000000005,0,3,1,2
ChemBase-5421,Cc1ccc(NC(=N)NC#N)cc1,True,174.20700000000002,1.4123699999999997,0.26072017774449674,71.7,3,2,1,1
ChemBase-5422,Cc1ccc(SSc2ccc(C)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,True,336.3940000000001,4.919240000000003,0.43742584082254954,86.28,0,6,5,2
ChemBase-5423,O=c1oc2ccccc2c(O)c1C(c1ccc(C(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)cc1)c1c(O)c2ccccc2oc1=O,True,746.6800000000002,7.295000000000007,0.12396203863889534,201.76,4,12,6,9
ChemBase-5424,COC(=O)c1ccc(SSc2ccc(C(=O)OC)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,True,424.4120000000002,3.875600000000003,0.2782981711362228,138.88000000000002,0,10,7,2
ChemBase-5425,CCOC(=O)C(C)[PH](c1ccccc1)(c1ccccc1)c1ccccc1,True,364.42500000000007,3.6644000000000023,0.4928447587355987,26.3,0,2,6,3
ChemBase-5426,O=C(N=C1OC2C(OC(=O)c3ccccc3)C(COC(=O)c3ccccc3)OC2N1C(=O)c1ccccc1)c1ccccc1,True,590.5880000000002,4.531500000000004,0.28806983783680556,120.80000000000001,0,8,7,6
ChemBase-5427,CCOC(=O)c1c(N)sc2c1CCCCC2,True,239.33999999999992,2.775900000000001,0.6374798673645513,52.32,1,4,2,2
ChemBase-5428,CCOC(=O)CC(C(=O)OCC)S(=O)(=O)O,True,254.25999999999996,-0.24089999999999995,0.5144517245991184,106.97000000000001,1,6,6,0
ChemBase-5429,Cc1ccccc1SSc1ccccc1C,True,246.4,5.102840000000003,0.6907529586436183,0.0,0,2,3,2
ChemBase-5430,CC(C)(C)c1ccc(SSc2ccc(C(C)(C)C)cc2)cc1,True,330.562,7.081000000000007,0.5513193722334283,0.0,0,2,3,2
ChemBase-5431,[O-][n+]1onc2ncccc21,True,137.09799999999998,-0.14380000000000004,0.47362592032279766,65.86,0,4,0,2
ChemBase-5432,Cc1c([N+](=O)[O-])c(C)c(S(=O)(=O)c2c(C)c([N+](=O)[O-])c(C)c([N+](=O)[O-])c2C)c(C)c1[N+](=O)[O-],True,482.4270000000003,4.002720000000004,0.426548089882256,206.70000000000002,0,10,6,2
ChemBase-5433,CCOC(=O)C(=O)CC1=CC=CC2=NC(=O)CCN12,True,262.265,0.5932,0.5472862998677286,76.04,0,5,4,2
ChemBase-5434,O=C1N=C2C=CC=CN2CC1O,True,164.16399999999996,-0.32849999999999996,0.533106745056262,52.900000000000006,1,3,0,2
ChemBase-5435,CCOC(=O)c1ccc(N2C(=O)c3cccc4cccc(c34)C2=O)cc1,True,345.3540000000001,3.8171000000000026,0.534696166146843,63.68,0,4,3,4
ChemBase-5436,CCOC(=O)c1ccc(N2C(=O)c3cccc4cccc(c34)C2=O)c([N+](=O)[O-])c1,True,390.35100000000017,3.7253000000000034,0.29077925702320473,106.82,0,6,4,4
ChemBase-5437,CC1=C(O)C(=O)C(c2c(C)cc(C)c(Br)c2C)=C(O)C1=O,True,351.1960000000001,3.6272600000000024,0.7580584413360656,74.6,2,4,1,2
ChemBase-5438,COC(=O)C12N=NN(c3ccccc3)C1(C(=O)OC)C1CCC2C1,True,329.35600000000017,2.1273,0.7936424119034495,80.56,0,7,3,4
ChemBase-5439,O=C(Nc1ccc(O)c(C(=O)O)c1)c1ccccc1,True,257.245,2.3427000000000007,0.7364178945427278,86.63000000000001,3,3,3,2
ChemBase-5440,Cc1nc(N)nc2c1CCC(=O)N2,True,178.195,0.25192000000000003,0.5963934970352033,80.9,2,4,0,2
ChemBase-5441,O=C1C(=Cc2ccc(Cl)c(Cl)c2)CCCC1=Cc1ccc(Cl)c(Cl)c1,True,412.14300000000003,7.5202000000000035,0.46656149228577515,17.07,0,1,2,3
ChemBase-5442,ON=C1CCCCC1=Cc1ccc(Cl)cc1,True,235.71400000000003,4.127600000000003,0.5762660862877669,32.59,1,2,1,2
ChemBase-5443,CC(=O)OC1=NC(C)c2c1cc(OC(C)=O)nc2O,True,264.23699999999997,1.0968,0.7624098852640664,98.08000000000001,1,7,1,2
ChemBase-5444,Cc1c(C#N)c2n(c1C)CCN2,True,161.208,1.4021199999999998,0.624490533062791,40.75,1,2,0,2
ChemBase-5445,CCCCCC(C(O)C#N)C(O)(C(F)(F)F)C(F)(F)F,True,307.2339999999999,2.9230800000000023,0.4503679035777247,64.25,2,3,6,0
ChemBase-5446,CNC(=S)Nc1ccc(OC)c2ccccc12,True,246.33499999999998,2.7646000000000006,0.7983176624088313,33.29,2,2,2,2
ChemBase-5447,CNC(=Nc1ccc(OC)c2ccccc12)SC,True,260.362,3.418300000000002,0.6632891196387729,33.620000000000005,1,3,2,2
ChemBase-5448,CC1(C)CC(C)(Br)C(Br)C(=O)C1C(O)(C(F)(F)F)C(F)(F)F,True,464.03800000000007,4.374400000000003,0.46270769284687396,37.3,1,2,1,1
ChemBase-5449,O=C(CC(=O)CC(O)(C(F)(F)F)C(F)(F)F)CC(O)(C(F)(F)F)C(F)(F)F,True,432.157,3.0063,0.5002741470807534,74.60000000000001,2,4,6,0
ChemBase-5450,CCCC(=O)Nc1cc2c3c(c1)CCCN3CCC2,True,258.36499999999995,3.1240000000000014,0.9030986916217866,32.34,1,2,3,3
ChemBase-5451,O=C(CC(O)(C(F)(F)F)C(F)(F)F)c1cccs1,True,292.2,3.1766000000000005,0.6860230120167644,37.3,1,3,3,1
ChemBase-5452,ON=C(CC(O)(C(F)(F)F)C(F)(F)F)c1cccs1,True,307.215,3.1722,0.38992202570155937,52.82000000000001,2,4,3,1
ChemBase-5453,CCOC(=O)C(C#N)=Cc1cc2c3c(c1)CCCN3CCC2,True,296.37000000000006,2.855480000000001,0.4887739433667685,53.330000000000005,0,4,3,3
ChemBase-5454,Cc1nnc(NC2=NCCO2)s1,True,184.224,0.64462,0.695605226055375,59.400000000000006,1,6,1,2
ChemBase-5455,NCCc1cc2c3c(c1)CCCN3CCC2,True,216.3279999999999,1.8865999999999998,0.8176843669620792,29.259999999999998,1,2,2,3
ChemBase-5456,O=S1(=O)N2CN3CN(C2)CN1C3,True,190.22799999999998,-1.732499999999998,0.45511943640327074,47.10000000000001,0,4,0,4
ChemBase-5457,CC(=O)N1c2ccccc2Sc2cc(C(O)(C(F)(F)F)C(F)(F)F)ccc21,True,407.335,5.148000000000002,0.6652385465022177,40.540000000000006,1,3,1,3
ChemBase-5458,CN(C)c1ccc2nc(CC(O)(C(F)(F)F)C(F)(F)F)ccc2c1,True,352.27799999999996,3.6990000000000016,0.8561281780492523,36.36,1,3,3,2
ChemBase-5459,NC(=S)NN=Cc1cccc(CC(O)(C(F)(F)F)C(F)(F)F)n1,True,360.28299999999996,1.6469,0.3291614029059426,83.53,3,4,4,1
ChemBase-5460,CN(C)CCCNC(CC#N)CCC#N,True,208.30899999999997,1.11376,0.6069751017540936,62.85,1,4,8,0
ChemBase-5461,Cc1ccc(S(=O)(=O)N(C)C)cc1NC1=NCCO1,True,283.35300000000007,1.04342,0.8995979619216892,71.0,1,5,3,2
ChemBase-5462,CN(C)c1cc2c3c(c1)CCCN3CCC2,True,216.3279999999999,2.4514000000000005,0.7112267947383403,6.48,0,2,1,3
ChemBase-5463,Nc1ccc2c(c1)C(=O)OC2(C(F)(F)F)C(F)(F)F,True,285.1429999999999,2.7591,0.4528058637120447,52.32000000000001,1,3,0,2
ChemBase-5464,O=C(CC(O)(C(F)(F)F)C(F)(F)F)c1cccc(Cl)c1,True,320.616,3.7685000000000013,0.6797727491188883,37.3,1,2,3,1
ChemBase-5465,O=C(CC(O)(C(F)(F)F)C(F)(F)F)c1ccc(Cl)cc1,True,320.616,3.7685000000000013,0.6797727491188883,37.3,1,2,3,1
ChemBase-5466,O=C(CC(O)(C(F)(F)F)C(F)(F)F)c1ccc(-c2ccccc2)cc1,True,362.26900000000006,4.7821000000000025,0.6277377168011696,37.3,1,2,4,2
ChemBase-5467,COC(=O)NC1=Nc2ccccc2-c2ccccc2N1,True,267.288,3.122600000000001,0.7704850688396176,62.72,2,4,0,3
ChemBase-5468,Cc1nc2[nH][nH]c(=N)c2nc1C,True,163.18399999999997,0.3823100000000002,0.524485433314754,81.21,3,3,0,2
ChemBase-5469,N=c1nc2n(cc1F)C1OC(CO)C(O)C1O2.O=CO,True,289.219,-1.7859299999999996,0.44798225505156564,137.89000000000001,4,7,1,3
ChemBase-5470,C1CCC2(CC1)SSC1(CCCCC1)S2,True,260.49299999999994,5.435400000000004,0.5326096564320651,0.0,0,3,0,3
ChemBase-5471,Cc1ncc2c[n+]([O-])ccn12,True,149.153,0.2761199999999999,0.3985181776005115,44.239999999999995,0,2,0,2
ChemBase-5472,CCN(CC)CCN1C(=O)CN=C(c2ccccn2)c2cc(Cl)ccc21,True,370.88400000000007,3.2608000000000015,0.7837335774153701,48.8,0,4,6,3
ChemBase-5473,O=C1CN=C(c2ccccn2)c2cc(Cl)ccc2N1CCO,True,315.7600000000001,1.9113000000000002,0.9406458020278129,65.79,1,4,3,3
ChemBase-5474,O=[N+]([O-])CC1CCCCC1O,True,159.185,0.8141999999999998,0.4787796300790972,63.370000000000005,1,3,2,1
ChemBase-5475,N#CCCC1C(=O)CCCC1=O,True,165.19199999999998,1.22848,0.5779978817233304,57.93,0,3,2,1
ChemBase-5476,O=C1CCC2=C(CCCC2=O)N1,True,165.192,0.9035,0.5793858409783107,46.17,1,2,0,2
ChemBase-5477,CC1CC(C)(C)N=C(C(C)CC2CCCCC2)O1,True,251.4139999999999,4.578800000000005,0.7192226993950097,21.59,0,2,3,2
ChemBase-5478,CCC(Cc1ccccc1)C1=NC(C)(C)CC(C)O1,True,259.393,4.241200000000004,0.7921610543596571,21.59,0,2,4,2
ChemBase-5479,CCOC(=O)C(CCC1=NC(C)(C)CC(C)O1)C(=O)OCC,True,313.39400000000006,2.4949000000000003,0.5330690993934093,74.19000000000001,0,6,7,1
ChemBase-5480,CCC1C(=O)OCc2ccccc21,True,176.215,2.237,0.6132218213568439,26.3,0,2,1,2
ChemBase-5481,CC1CC(C)(C)N2CCC(C(=O)N3Cc4cc5ccccc5nc4C3)C2O1,True,365.47700000000015,3.312400000000002,0.7777855110404465,45.67,0,4,1,5
ChemBase-5482,CC1CC(C)(C)N=C(CCCO)O1,True,185.26699999999997,1.7448000000000001,0.72738637005711,41.82000000000001,1,3,3,1
ChemBase-5483,CC1(C)COC(Cc2ccccc2)=N1,True,189.258,2.436400000000001,0.699853086345164,21.59,0,2,2,2
ChemBase-5484,CC1(C)COC(c2ccc(CC(O)c3ccccc3)cc2)=N1,True,295.382,3.5181000000000022,0.9374220662605613,41.82,1,3,4,3
ChemBase-5485,CC1(C)COC(C2Cc3ccccc3C(O)(c3ccccc3)C2)=N1,True,321.4200000000001,3.6922000000000024,0.91633209658536,41.82,1,3,2,4
ChemBase-5486,CC(C)COC(=N)c1ccccc1C1(O)CCCCC1,True,275.39200000000005,3.8362700000000025,0.647749125904211,53.31,2,3,4,2
ChemBase-5487,OC1=C2CCCCCC2=[N+]2CCCCC2C1,True,220.33599999999993,3.1723000000000017,0.6226286979626163,23.240000000000002,1,1,0,3
ChemBase-5488,COc1cc2c(cc1OC)C1CC(=O)C3=C(CCCC3)N1CC2,True,313.39700000000005,3.403900000000002,0.8386053130222894,38.77,0,4,2,4
ChemBase-5489,CC(=O)OC1C=CS(=O)(=O)C1,True,176.19299999999996,-0.13979999999999992,0.5216055112175726,60.440000000000005,0,4,1,1
ChemBase-5490,NC1CS(=O)(=O)CC1O,True,151.187,-1.8969999999999998,0.4236632387101065,80.39,2,4,0,1
ChemBase-5491,CCC1OC2CS(=O)(=O)CC2O1,True,192.23599999999996,-0.06509999999999994,0.5835280413297541,52.60000000000001,0,4,1,2
ChemBase-5492,S=c1cc(-c2ccccc2)ss1,True,210.348,4.2060900000000006,0.5017614906049925,0.0,0,3,1,2
ChemBase-5493,Cc1cc(O)c2c(c1O)C(=O)C13C(=C(O)C4C(O)C1C1C(O)C3C(O)=C3C(=O)c5c(O)cc(C)c(O)c5C(=O)C341)C2=O,True,574.4940000000003,1.4220399999999997,0.2089069893749091,230.11999999999998,8,12,0,8
ChemBase-5494,CCOC(=O)CCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1,True,378.4520000000001,4.056100000000003,0.43654771913537926,26.3,0,2,8,3
ChemBase-5495,c1ccc(C2=C(c3ccccc3)CSSC2)cc1,True,270.42199999999997,4.9924000000000035,0.7048776390842386,0.0,0,2,2,3
ChemBase-5496,O=S1CC(c2ccccc2)=C(c2ccccc2)CS1,True,286.421,4.007900000000002,0.776005269165109,17.07,0,2,2,3
ChemBase-5497,CN(C)C(=S)SN(C)C(=O)Nc1ccccc1,True,269.39500000000004,2.6450000000000005,0.6278225371157434,35.58,1,3,1,1
ChemBase-5498,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,True,433.5430000000002,5.4782000000000055,0.617604877367167,9.72,0,4,5,5
ChemBase-5499,COC(=O)C(CS)NC(=O)CNC(=O)c1ccccc1,True,296.348,0.004000000000000226,0.5096412986171359,84.5,3,5,6,1
ChemBase-5500,COC(=O)C(CSCc1ccccc1)NC(=O)CNC(=O)c1ccccc1,True,386.4730000000001,2.0075999999999996,0.6442559357494805,84.5,2,5,9,2
ChemBase-5501,NCCSSCC(N)C(=O)O,True,196.297,-0.26160000000000033,0.4004023789995357,89.34,3,5,6,0
ChemBase-5502,COC(=O)C(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])NC(=O)CNC(=O)c1ccccc1,True,462.4400000000002,1.6828999999999992,0.23058842735063056,170.78,2,9,10,2
ChemBase-5503,NC(CSS(=O)(=O)CC(N)C(=O)O)C(=O)O,True,272.304,-2.1267999999999985,0.3792501541115609,160.78,4,7,7,0
ChemBase-5504,CNCCSSCCN,True,166.31499999999997,0.5458999999999999,0.446209505934431,38.05,2,4,6,0
ChemBase-5505,COC(=O)C(N)CSCc1ccccc1,True,225.31300000000002,1.4201000000000001,0.7699894786000826,52.32,1,4,5,1
ChemBase-5506,NC(CSC=CC(=O)O)C(=O)O,True,191.20799999999997,-0.2702000000000003,0.5170070631158575,100.62000000000002,3,4,5,0
ChemBase-5507,O=C(O)C=CSCCCC(=O)O,True,190.22,1.1827,0.48566101488419855,74.6,2,3,6,0
ChemBase-5508,O=C(O)C=CSCCC(=O)O,True,176.193,0.7926000000000001,0.478234750291582,74.6,2,3,5,0
ChemBase-5509,COC(=O)CCSC=CC(=O)O,True,190.22000000000003,0.8809999999999998,0.3958581285074998,63.60000000000001,1,4,5,0
ChemBase-5510,CCOC(=O)C=CSCCCC(=O)O,True,218.27399999999994,1.6612,0.39976968462387474,63.60000000000001,1,4,7,0
ChemBase-5511,Cc1ccc(SC=CC(=O)Nc2ccccc2)cc1,True,269.369,4.239520000000002,0.6641558670095249,29.1,1,2,4,2
ChemBase-5512,CNC(=O)ON=Cc1cccc(C=NOC(=O)NC)c1,True,278.26800000000003,1.0664000000000002,0.488257070648289,101.38,2,6,4,1
ChemBase-5513,COc1cc(C(=O)CC(O)(C(F)(F)F)C(F)(F)F)cc(OC)c1OC,True,376.2490000000001,3.140900000000002,0.6105447115699931,64.99000000000001,1,5,6,1
ChemBase-5514,C[N+]12CCCc3cc(CO)cc(c31)CCC2,True,218.31999999999996,2.0084,0.7149050860077492,20.23,1,1,1,3
ChemBase-5515,OC(CC(O)(C(F)(F)F)C(F)(F)F)c1cccs1,True,294.21599999999995,3.0273000000000003,0.8412856835397858,40.46,2,3,3,1
ChemBase-5516,O=C1C(=C(C(F)(F)Cl)C(F)(F)Cl)C2CCC1C2,True,291.0710000000001,3.9452000000000016,0.42758345341350773,17.07,0,1,2,2
ChemBase-5517,O=C(NCCCl)Nc1ccccn1,True,199.64100000000005,1.4419,0.7243012964303643,54.02,2,2,3,1
ChemBase-5518,CC1(C)C(N2CCOCC2)CS1(=O)=O,True,219.30599999999998,-0.10579999999999945,0.6173868661010486,46.61,0,4,1,2
ChemBase-5519,Cc1cccc(NC(=O)NCCOC(=O)OCCNC(=O)Nc2cccc(C)c2C)c1C,True,442.51600000000013,4.016680000000002,0.3638460736065435,117.79000000000002,4,5,8,2
ChemBase-5520,OC(C(c1ccccc1)c1ccccn1)(C(F)(F)F)C(F)(F)F,True,335.24699999999996,4.069200000000001,0.8580351070740792,33.120000000000005,1,2,3,2
ChemBase-5521,COc1ccc(C(O)C(C)C(O)(C(F)(F)F)C(F)(F)F)cc1,True,332.23999999999995,3.2204000000000015,0.8326278855000767,49.69,2,3,4,1
ChemBase-5522,NC(=O)NN=C1CCN2CCCc3cccc1c32,True,244.29799999999997,1.2152999999999994,0.7289817098140506,70.72,2,3,1,3
ChemBase-5523,NC(=S)NN=Cc1cc2c3c(c1)CCCN3CCC2,True,274.39300000000003,1.5525,0.48799947078835043,53.65,2,3,2,3
ChemBase-5524,O=C(OCCNC(=O)N1CCOCC1)OCCNC(=O)N1CCOCC1,True,374.3940000000001,-0.7767999999999964,0.46251711654085015,118.67000000000002,2,7,6,2
ChemBase-5525,COc1cc2c3c(c1)C(O)CC[N+]3(C)CCC2,True,234.31899999999993,2.0156,0.7532543202295364,29.46,1,2,1,3
ChemBase-5526,COc1cc2c3c(c1)C(=NN)CCN3CCC2,True,231.29899999999992,1.5143,0.5885727867809578,50.85,1,4,1,3
ChemBase-5527,NN=C1CCN2CCCc3cccc1c32,True,201.27300000000002,1.5057,0.5103417564165977,41.62,1,3,0,3
ChemBase-5528,N#CC(C#N)=C1CCN2CCCc3cccc1c32,True,235.28999999999996,2.6436600000000006,0.6494270879435086,50.82,0,3,0,3
ChemBase-5529,O=S1(=O)C2CCCCC2(N2CCOCC2)C1c1ccccc1,True,321.44199999999995,2.1696999999999997,0.8374230368753224,46.61,0,4,2,4
ChemBase-5530,CCCCCCCCCCCCC(=O)N1CCOCC1,True,283.456,4.156200000000003,0.5329359620018368,29.540000000000003,0,2,11,1
ChemBase-5531,C=CCCCCCCCCC(=O)NC(C)C(C)(C)C,True,267.457,4.844000000000004,0.44498052160868423,29.1,1,1,10,0
ChemBase-5532,C=CCCCCCCCCC(=O)NC(C)COC,True,255.402,3.444300000000002,0.4283318101502655,38.33,1,2,12,0
ChemBase-5533,C=CCCCCCCCCC(=O)NCc1ccncc1,True,274.408,4.004600000000003,0.4892190003466179,41.99,1,2,11,1
ChemBase-5534,C=CCCCCCCCCC(=O)NCC1CC1,True,237.38699999999997,3.8194000000000026,0.4293878674610539,29.1,1,1,11,1
